Orthogroup	C_lanceolata_gene	P_abies_gene	C_lanceolata_orthofinder_id	P_abies_orthofinder_id
OG0011231	CULA04G64650	MA_10433765g0010	Cula__CULA04G64650	Pa__MA_10433765g0010
OG0011235	CULA10G34420	MA_91104g0010	Cula__CULA10G34420	Pa__MA_91104g0010
OG0011237	CULA08G27350	MA_117901g0010	Cula__CULA08G27350	Pa__MA_117901g0010
OG0011238	CULA04G59730	MA_8304522g0010	Cula__CULA04G59730	Pa__MA_8304522g0010
OG0011240	CULA08G49170	MA_18853g0010	Cula__CULA08G49170	Pa__MA_18853g0010
OG0011242	CULA02G26500	MA_10436603g0020	Cula__CULA02G26500	Pa__MA_10436603g0020
OG0011245	CULA01G21820	MA_78829g0010	Cula__CULA01G21820	Pa__MA_78829g0010
OG0011250	CULA03G34240	MA_10426259g0010	Cula__CULA03G34240	Pa__MA_10426259g0010
OG0011252	CULA08G18770	MA_7988256g0010	Cula__CULA08G18770	Pa__MA_7988256g0010
OG0011256	CULA10G34350	MA_10428864g0010	Cula__CULA10G34350	Pa__MA_10428864g0010
OG0011258	CULA06G26620	MA_10435169g0010	Cula__CULA06G26620	Pa__MA_10435169g0010
OG0011261	CULA11G16580	MA_10427281g0010	Cula__CULA11G16580	Pa__MA_10427281g0010
OG0011266	CULA07G31350	MA_19738g0010	Cula__CULA07G31350	Pa__MA_19738g0010
OG0011269	CULASca22820.1	MA_10432730g0010	Cula__CULASca22820.1	Pa__MA_10432730g0010
OG0011270	CULA07G29310	MA_75269g0010	Cula__CULA07G29310	Pa__MA_75269g0010
OG0011272	CULA05G54710	MA_6579155g0010	Cula__CULA05G54710	Pa__MA_6579155g0010
OG0011273	CULA02G31940	MA_10436945g0010	Cula__CULA02G31940	Pa__MA_10436945g0010
OG0011274	CULA10G42640	MA_794698g0010	Cula__CULA10G42640	Pa__MA_794698g0010
OG0011275	CULA10G18630	MA_9596439g0010	Cula__CULA10G18630	Pa__MA_9596439g0010
OG0011280	CULA10G37940	MA_83110g0010	Cula__CULA10G37940	Pa__MA_83110g0010
OG0011282	CULA02G00490	MA_80427g0010	Cula__CULA02G00490	Pa__MA_80427g0010
OG0011284	CULA07G53440	MA_826663g0010	Cula__CULA07G53440	Pa__MA_826663g0010
OG0011285	CULA04G29260	MA_10430909g0010	Cula__CULA04G29260	Pa__MA_10430909g0010
OG0011288	CULA01G74380	MA_437423g0010	Cula__CULA01G74380	Pa__MA_437423g0010
OG0011289	CULA11G24440	MA_166238g0010	Cula__CULA11G24440	Pa__MA_166238g0010
OG0011290	CULA05G21230	MA_724630g0010	Cula__CULA05G21230	Pa__MA_724630g0010
OG0011291	CULA10G40300	MA_713g0010	Cula__CULA10G40300	Pa__MA_713g0010
OG0011294	CULA05G13100	MA_57381g0010	Cula__CULA05G13100	Pa__MA_57381g0010
OG0011295	CULA10G24140	MA_51782g0010	Cula__CULA10G24140	Pa__MA_51782g0010
OG0011300	CULA07G31790	MA_5599076g0010	Cula__CULA07G31790	Pa__MA_5599076g0010
OG0011303	CULA10G20980	MA_1271g0010	Cula__CULA10G20980	Pa__MA_1271g0010
OG0011310	CULA05G30580	MA_35797g0010	Cula__CULA05G30580	Pa__MA_35797g0010
OG0011313	CULA06G50780	MA_10429419g0010	Cula__CULA06G50780	Pa__MA_10429419g0010
OG0011314	CULA06G51410	MA_10434753g0010	Cula__CULA06G51410	Pa__MA_10434753g0010
OG0011315	CULA09G34440	MA_10429560g0010	Cula__CULA09G34440	Pa__MA_10429560g0010
OG0011318	CULA05G18470	MA_2805g0010	Cula__CULA05G18470	Pa__MA_2805g0010
OG0011319	CULA11G13760	MA_10431915g0010	Cula__CULA11G13760	Pa__MA_10431915g0010
OG0011324	CULA11G11760	MA_72689g0010	Cula__CULA11G11760	Pa__MA_72689g0010
OG0011329	CULA10G21830	MA_10437095g0010	Cula__CULA10G21830	Pa__MA_10437095g0010
OG0011333	CULA05G28420	MA_10437102g0010	Cula__CULA05G28420	Pa__MA_10437102g0010
OG0011334	CULA06G45700	MA_9868712g0010	Cula__CULA06G45700	Pa__MA_9868712g0010
OG0011336	CULA05G23210	MA_453913g0010	Cula__CULA05G23210	Pa__MA_453913g0010
OG0011340	CULA09G29900	MA_96704g0020	Cula__CULA09G29900	Pa__MA_96704g0020
OG0011341	CULA05G00910	MA_10428936g0010	Cula__CULA05G00910	Pa__MA_10428936g0010
OG0011342	CULA08G49610	MA_166984g0010	Cula__CULA08G49610	Pa__MA_166984g0010
OG0011343	CULA01G73600	MA_10431808g0010	Cula__CULA01G73600	Pa__MA_10431808g0010
OG0011344	CULA07G50000	MA_136037g0010	Cula__CULA07G50000	Pa__MA_136037g0010
OG0011346	CULA02G34590	MA_10434284g0010	Cula__CULA02G34590	Pa__MA_10434284g0010
OG0011350	CULA07G06220	MA_10068028g0010	Cula__CULA07G06220	Pa__MA_10068028g0010
OG0011351	CULA08G19400	MA_20450g0010	Cula__CULA08G19400	Pa__MA_20450g0010
OG0011354	CULA03G54090	MA_565534g0010	Cula__CULA03G54090	Pa__MA_565534g0010
OG0011355	CULA01G79380	MA_2315568g0010	Cula__CULA01G79380	Pa__MA_2315568g0010
OG0011356	CULA01G47710	MA_17594g0010	Cula__CULA01G47710	Pa__MA_17594g0010
OG0011358	CULA03G64850	MA_5716900g0010	Cula__CULA03G64850	Pa__MA_5716900g0010
OG0011359	CULA03G79350	MA_10430180g0010	Cula__CULA03G79350	Pa__MA_10430180g0010
OG0011360	CULA05G02700	MA_20110g0010	Cula__CULA05G02700	Pa__MA_20110g0010
OG0011362	CULA03G10430	MA_121302g0010	Cula__CULA03G10430	Pa__MA_121302g0010
OG0011363	CULA05G30330	MA_250925g0010	Cula__CULA05G30330	Pa__MA_250925g0010
OG0011366	CULA08G17550	MA_29137g0010	Cula__CULA08G17550	Pa__MA_29137g0010
OG0011367	CULA07G26290	MA_431428g0010	Cula__CULA07G26290	Pa__MA_431428g0010
OG0011370	CULA02G50670	MA_10436249g0010	Cula__CULA02G50670	Pa__MA_10436249g0010
OG0011372	CULA03G08860	MA_184188g0010	Cula__CULA03G08860	Pa__MA_184188g0010
OG0011374	CULA06G28470	MA_10436308g0010	Cula__CULA06G28470	Pa__MA_10436308g0010
OG0011375	CULA06G54870	MA_234479g0010	Cula__CULA06G54870	Pa__MA_234479g0010
OG0011377	CULA03G21760	MA_324064g0010	Cula__CULA03G21760	Pa__MA_324064g0010
OG0011378	CULA03G46970	MA_5995041g0010	Cula__CULA03G46970	Pa__MA_5995041g0010
OG0011383	CULA06G35100	MA_17473g0020	Cula__CULA06G35100	Pa__MA_17473g0020
OG0011384	CULA11G35080	MA_12174g0010	Cula__CULA11G35080	Pa__MA_12174g0010
OG0011385	CULA07G50290	MA_10427583g0020	Cula__CULA07G50290	Pa__MA_10427583g0020
OG0011386	CULA04G24220	MA_57841g0010	Cula__CULA04G24220	Pa__MA_57841g0010
OG0011387	CULA07G30510	MA_1750g0010	Cula__CULA07G30510	Pa__MA_1750g0010
OG0011392	CULA01G05890	MA_10312461g0010	Cula__CULA01G05890	Pa__MA_10312461g0010
OG0011395	CULA08G19270	MA_10158783g0010	Cula__CULA08G19270	Pa__MA_10158783g0010
OG0011396	CULA08G23970	MA_10433219g0010	Cula__CULA08G23970	Pa__MA_10433219g0010
OG0011402	CULA10G44060	MA_93039g0010	Cula__CULA10G44060	Pa__MA_93039g0010
OG0011403	CULA10G42300	MA_10427618g0010	Cula__CULA10G42300	Pa__MA_10427618g0010
OG0011405	CULA04G58920	MA_589595g0010	Cula__CULA04G58920	Pa__MA_589595g0010
OG0011408	CULA10G01160	MA_659042g0010	Cula__CULA10G01160	Pa__MA_659042g0010
OG0011411	CULA02G33950	MA_10078g0020	Cula__CULA02G33950	Pa__MA_10078g0020
OG0011414	CULA04G64220	MA_53407g0010	Cula__CULA04G64220	Pa__MA_53407g0010
OG0011415	CULA04G49740	MA_10436257g0010	Cula__CULA04G49740	Pa__MA_10436257g0010
OG0011419	CULA04G41960	MA_10436480g0020	Cula__CULA04G41960	Pa__MA_10436480g0020
OG0011422	CULA01G07970	MA_300928g0010	Cula__CULA01G07970	Pa__MA_300928g0010
OG0011423	CULA03G73030	MA_10426495g0020	Cula__CULA03G73030	Pa__MA_10426495g0020
OG0011425	CULA09G19190	MA_904788g0010	Cula__CULA09G19190	Pa__MA_904788g0010
OG0011426	CULA09G09280	MA_10436461g0010	Cula__CULA09G09280	Pa__MA_10436461g0010
OG0011427	CULA09G22360	MA_222560g0010	Cula__CULA09G22360	Pa__MA_222560g0010
OG0011430	CULA09G16130	MA_10433151g0010	Cula__CULA09G16130	Pa__MA_10433151g0010
OG0011431	CULA07G03930	MA_10433550g0010	Cula__CULA07G03930	Pa__MA_10433550g0010
OG0011433	CULA05G43340	MA_350420g0010	Cula__CULA05G43340	Pa__MA_350420g0010
OG0011434	CULA01G89060	MA_10431628g0010	Cula__CULA01G89060	Pa__MA_10431628g0010
OG0011435	CULA11G30800	MA_104379g0010	Cula__CULA11G30800	Pa__MA_104379g0010
OG0011436	CULA08G47200	MA_88973g0020	Cula__CULA08G47200	Pa__MA_88973g0020
OG0011440	CULA06G57170	MA_10436404g0010	Cula__CULA06G57170	Pa__MA_10436404g0010
OG0011443	CULA02G45260	MA_100776g0010	Cula__CULA02G45260	Pa__MA_100776g0010
OG0011445	CULA11G12840	MA_169894g0010	Cula__CULA11G12840	Pa__MA_169894g0010
OG0011447	CULA03G13740	MA_10433955g0020	Cula__CULA03G13740	Pa__MA_10433955g0020
OG0011450	CULA09G26930	MA_185611g0010	Cula__CULA09G26930	Pa__MA_185611g0010
OG0011452	CULA02G72050	MA_455618g0010	Cula__CULA02G72050	Pa__MA_455618g0010
OG0011455	CULA06G32340	MA_10648g0010	Cula__CULA06G32340	Pa__MA_10648g0010
OG0011456	CULA10G19610	MA_10426728g0010	Cula__CULA10G19610	Pa__MA_10426728g0010
OG0011459	CULA11G29110	MA_10434291g0010	Cula__CULA11G29110	Pa__MA_10434291g0010
OG0011462	CULA10G40100	MA_10432881g0010	Cula__CULA10G40100	Pa__MA_10432881g0010
OG0011463	CULA11G33430	MA_7369810g0010	Cula__CULA11G33430	Pa__MA_7369810g0010
OG0011468	CULA11G11770	MA_18178g0010	Cula__CULA11G11770	Pa__MA_18178g0010
OG0011474	CULA11G02580	MA_10436621g0010	Cula__CULA11G02580	Pa__MA_10436621g0010
OG0011477	CULA05G54700	MA_10437143g0010	Cula__CULA05G54700	Pa__MA_10437143g0010
OG0011481	CULA07G36980	MA_749379g0010	Cula__CULA07G36980	Pa__MA_749379g0010
OG0011482	CULA02G31630	MA_10437032g0010	Cula__CULA02G31630	Pa__MA_10437032g0010
OG0011488	CULA09G16970	MA_10430693g0010	Cula__CULA09G16970	Pa__MA_10430693g0010
OG0011490	CULA08G38890	MA_898819g0010	Cula__CULA08G38890	Pa__MA_898819g0010
OG0011491	CULA05G47960	MA_10431119g0010	Cula__CULA05G47960	Pa__MA_10431119g0010
OG0011493	CULA06G13640	MA_10436955g0010	Cula__CULA06G13640	Pa__MA_10436955g0010
OG0011494	CULA04G35900	MA_4974833g0010	Cula__CULA04G35900	Pa__MA_4974833g0010
OG0011495	CULA08G31500	MA_19332g0020	Cula__CULA08G31500	Pa__MA_19332g0020
OG0011498	CULA01G77910	MA_16922g0010	Cula__CULA01G77910	Pa__MA_16922g0010
OG0011504	CULA08G06210	MA_62853g0010	Cula__CULA08G06210	Pa__MA_62853g0010
OG0011508	CULA11G11380	MA_83545g0010	Cula__CULA11G11380	Pa__MA_83545g0010
OG0011510	CULA11G08420	MA_73539g0010	Cula__CULA11G08420	Pa__MA_73539g0010
OG0011511	CULA05G48640	MA_105595g0010	Cula__CULA05G48640	Pa__MA_105595g0010
OG0011512	CULA09G30990	MA_389547g0010	Cula__CULA09G30990	Pa__MA_389547g0010
OG0011513	CULA07G34400	MA_10429584g0010	Cula__CULA07G34400	Pa__MA_10429584g0010
OG0011516	CULA03G33310	MA_101664g0010	Cula__CULA03G33310	Pa__MA_101664g0010
OG0011517	CULA11G14540	MA_86994g0010	Cula__CULA11G14540	Pa__MA_86994g0010
OG0011518	CULA01G34690	MA_10435060g0010	Cula__CULA01G34690	Pa__MA_10435060g0010
OG0011519	CULA07G32680	MA_10429478g0010	Cula__CULA07G32680	Pa__MA_10429478g0010
OG0011521	CULA03G16410	MA_10429977g0010	Cula__CULA03G16410	Pa__MA_10429977g0010
OG0011522	CULA05G27120	MA_4340g0010	Cula__CULA05G27120	Pa__MA_4340g0010
OG0011526	CULA03G35860	MA_90280g0010	Cula__CULA03G35860	Pa__MA_90280g0010
OG0011530	CULA08G33240	MA_214489g0010	Cula__CULA08G33240	Pa__MA_214489g0010
OG0011534	CULA07G27530	MA_86404g0010	Cula__CULA07G27530	Pa__MA_86404g0010
OG0011536	CULA11G21730	MA_10429585g0010	Cula__CULA11G21730	Pa__MA_10429585g0010
OG0011537	CULA11G21770	MA_177568g0010	Cula__CULA11G21770	Pa__MA_177568g0010
OG0011538	CULA10G25260	MA_11503g0030	Cula__CULA10G25260	Pa__MA_11503g0030
OG0011539	CULA02G18320	MA_10432517g0010	Cula__CULA02G18320	Pa__MA_10432517g0010
OG0011541	CULA01G53680	MA_7506g0010	Cula__CULA01G53680	Pa__MA_7506g0010
OG0011542	CULA02G58630	MA_780267g0010	Cula__CULA02G58630	Pa__MA_780267g0010
OG0011543	CULA01G03070	MA_8469392g0010	Cula__CULA01G03070	Pa__MA_8469392g0010
OG0011544	CULA09G32820	MA_92489g0010	Cula__CULA09G32820	Pa__MA_92489g0010
OG0011546	CULA01G51320	MA_55444g0010	Cula__CULA01G51320	Pa__MA_55444g0010
OG0011547	CULA09G29870	MA_10436702g0010	Cula__CULA09G29870	Pa__MA_10436702g0010
OG0011549	CULA09G42890	MA_10426210g0010	Cula__CULA09G42890	Pa__MA_10426210g0010
OG0011550	CULA04G65080	MA_104246g0010	Cula__CULA04G65080	Pa__MA_104246g0010
OG0011551	CULA03G29560	MA_10429668g0010	Cula__CULA03G29560	Pa__MA_10429668g0010
OG0011552	CULA01G02550	MA_43985g0010	Cula__CULA01G02550	Pa__MA_43985g0010
OG0011554	CULA04G40420	MA_557825g0010	Cula__CULA04G40420	Pa__MA_557825g0010
OG0011557	CULA04G51720	MA_86971g0010	Cula__CULA04G51720	Pa__MA_86971g0010
OG0011562	CULA06G54180	MA_65183g0010	Cula__CULA06G54180	Pa__MA_65183g0010
OG0011565	CULA01G08240	MA_10431887g0010	Cula__CULA01G08240	Pa__MA_10431887g0010
OG0011569	CULA05G50830	MA_10433074g0010	Cula__CULA05G50830	Pa__MA_10433074g0010
OG0011574	CULA01G21320	MA_821302g0010	Cula__CULA01G21320	Pa__MA_821302g0010
OG0011575	CULA04G39530	MA_137709g0010	Cula__CULA04G39530	Pa__MA_137709g0010
OG0011577	CULA04G59020	MA_10436976g0010	Cula__CULA04G59020	Pa__MA_10436976g0010
OG0011578	CULA04G47830	MA_10434408g0010	Cula__CULA04G47830	Pa__MA_10434408g0010
OG0011582	CULA05G27870	MA_409714g0010	Cula__CULA05G27870	Pa__MA_409714g0010
OG0011586	CULA02G01040	MA_10436188g0010	Cula__CULA02G01040	Pa__MA_10436188g0010
OG0011587	CULA02G24190	MA_422522g0010	Cula__CULA02G24190	Pa__MA_422522g0010
OG0011589	CULA04G28030	MA_2034g0010	Cula__CULA04G28030	Pa__MA_2034g0010
OG0011590	CULA02G07710	MA_252180g0010	Cula__CULA02G07710	Pa__MA_252180g0010
OG0011592	CULA02G32060	MA_10428860g0010	Cula__CULA02G32060	Pa__MA_10428860g0010
OG0011593	CULA05G55350	MA_9719g0010	Cula__CULA05G55350	Pa__MA_9719g0010
OG0011594	CULA01G80050	MA_10434019g0010	Cula__CULA01G80050	Pa__MA_10434019g0010
OG0011595	CULA08G39330	MA_10432271g0010	Cula__CULA08G39330	Pa__MA_10432271g0010
OG0011596	CULA11G24770	MA_114460g0010	Cula__CULA11G24770	Pa__MA_114460g0010
OG0011599	CULA09G39390	MA_159115g0010	Cula__CULA09G39390	Pa__MA_159115g0010
OG0011601	CULA03G80980	MA_7862g0010	Cula__CULA03G80980	Pa__MA_7862g0010
OG0011602	CULA06G16710	MA_167002g0010	Cula__CULA06G16710	Pa__MA_167002g0010
OG0011603	CULA02G02190	MA_10428945g0010	Cula__CULA02G02190	Pa__MA_10428945g0010
OG0011604	CULA10G41620	MA_10434374g0010	Cula__CULA10G41620	Pa__MA_10434374g0010
OG0011605	CULA01G37830	MA_134586g0010	Cula__CULA01G37830	Pa__MA_134586g0010
OG0011606	CULA03G19300	MA_104828g0010	Cula__CULA03G19300	Pa__MA_104828g0010
OG0011607	CULA07G16180	MA_64284g0010	Cula__CULA07G16180	Pa__MA_64284g0010
OG0011609	CULA06G16040	MA_10426514g0020	Cula__CULA06G16040	Pa__MA_10426514g0020
OG0011610	CULA01G49870	MA_10432239g0010	Cula__CULA01G49870	Pa__MA_10432239g0010
OG0011612	CULA02G38890	MA_57642g0020	Cula__CULA02G38890	Pa__MA_57642g0020
OG0011614	CULA03G76860	MA_10435860g0010	Cula__CULA03G76860	Pa__MA_10435860g0010
OG0011615	CULA06G16030	MA_136507g0010	Cula__CULA06G16030	Pa__MA_136507g0010
OG0011616	CULA10G15370	MA_10426273g0010	Cula__CULA10G15370	Pa__MA_10426273g0010
OG0011617	CULA09G26860	MA_10435745g0010	Cula__CULA09G26860	Pa__MA_10435745g0010
OG0011619	CULA01G51310	MA_18349g0010	Cula__CULA01G51310	Pa__MA_18349g0010
OG0011620	CULA07G09100	MA_82551g0010	Cula__CULA07G09100	Pa__MA_82551g0010
OG0011623	CULA01G46380	MA_10431091g0010	Cula__CULA01G46380	Pa__MA_10431091g0010
OG0011667	CULA03G36110	MA_95825g0010	Cula__CULA03G36110	Pa__MA_95825g0010
OG0011697	CULA08G33940	MA_42487g0010	Cula__CULA08G33940	Pa__MA_42487g0010
OG0011698	CULA08G42300	MA_74608g0010	Cula__CULA08G42300	Pa__MA_74608g0010
OG0011706	CULA11G08040	MA_10426524g0010	Cula__CULA11G08040	Pa__MA_10426524g0010
OG0011798	CULA04G39580	MA_59599g0010	Cula__CULA04G39580	Pa__MA_59599g0010
OG0011799	CULA08G16380	MA_10277392g0010	Cula__CULA08G16380	Pa__MA_10277392g0010
OG0011815	CULA04G23470	MA_75192g0010	Cula__CULA04G23470	Pa__MA_75192g0010
OG0011821	CULA07G08720	MA_1737g0020	Cula__CULA07G08720	Pa__MA_1737g0020
OG0011823	CULA02G26820	MA_131178g0010	Cula__CULA02G26820	Pa__MA_131178g0010
OG0011828	CULA10G34910	MA_13745g0010	Cula__CULA10G34910	Pa__MA_13745g0010
OG0011830	CULA04G42610	MA_92610g0010	Cula__CULA04G42610	Pa__MA_92610g0010
OG0011850	CULA07G47630	MA_9897801g0010	Cula__CULA07G47630	Pa__MA_9897801g0010
OG0011853	CULA02G31510	MA_123133g0010	Cula__CULA02G31510	Pa__MA_123133g0010
OG0011857	CULA06G57800	MA_53054g0010	Cula__CULA06G57800	Pa__MA_53054g0010
OG0011862	CULA11G33260	MA_492000g0010	Cula__CULA11G33260	Pa__MA_492000g0010
OG0011864	CULA02G33030	MA_10326002g0010	Cula__CULA02G33030	Pa__MA_10326002g0010
OG0011878	CULA10G27550	MA_93134g0010	Cula__CULA10G27550	Pa__MA_93134g0010
OG0011880	CULA08G32770	MA_41289g0010	Cula__CULA08G32770	Pa__MA_41289g0010
OG0011882	CULA05G13240	MA_28618g0010	Cula__CULA05G13240	Pa__MA_28618g0010
OG0011885	CULA11G31980	MA_10431938g0010	Cula__CULA11G31980	Pa__MA_10431938g0010
OG0011887	CULA10G11480	MA_10434527g0010	Cula__CULA10G11480	Pa__MA_10434527g0010
OG0011890	CULA02G43800	MA_33008g0010	Cula__CULA02G43800	Pa__MA_33008g0010
OG0011894	CULA07G37420	MA_948394g0010	Cula__CULA07G37420	Pa__MA_948394g0010
OG0011896	CULA04G55400	MA_500288g0010	Cula__CULA04G55400	Pa__MA_500288g0010
OG0011898	CULA08G25820	MA_9934g0010	Cula__CULA08G25820	Pa__MA_9934g0010
OG0011900	CULA05G16110	MA_636666g0010	Cula__CULA05G16110	Pa__MA_636666g0010
OG0011907	CULA07G53430	MA_414920g0010	Cula__CULA07G53430	Pa__MA_414920g0010
OG0011908	CULA04G35060	MA_265196g0010	Cula__CULA04G35060	Pa__MA_265196g0010
OG0011910	CULA07G48920	MA_10435465g0010	Cula__CULA07G48920	Pa__MA_10435465g0010
OG0011919	CULA07G37980	MA_10432723g0020	Cula__CULA07G37980	Pa__MA_10432723g0020
OG0011921	CULA04G35930	MA_359293g0010	Cula__CULA04G35930	Pa__MA_359293g0010
OG0011922	CULA01G15770	MA_10436658g0010	Cula__CULA01G15770	Pa__MA_10436658g0010
OG0011925	CULA02G27160	MA_10432139g0010	Cula__CULA02G27160	Pa__MA_10432139g0010
OG0011935	CULA06G23100	MA_2157g0010	Cula__CULA06G23100	Pa__MA_2157g0010
OG0011942	CULA10G03420	MA_118377g0010	Cula__CULA10G03420	Pa__MA_118377g0010
OG0011943	CULA05G31470	MA_10427936g0010	Cula__CULA05G31470	Pa__MA_10427936g0010
OG0011946	CULA04G21300	MA_8652836g0010	Cula__CULA04G21300	Pa__MA_8652836g0010
OG0011947	CULA10G34610	MA_94570g0010	Cula__CULA10G34610	Pa__MA_94570g0010
OG0011951	CULA08G31160	MA_10436414g0020	Cula__CULA08G31160	Pa__MA_10436414g0020
OG0011965	CULA02G33720	MA_10433064g0010	Cula__CULA02G33720	Pa__MA_10433064g0010
OG0011973	CULA11G32470	MA_15889g0020	Cula__CULA11G32470	Pa__MA_15889g0020
OG0011975	CULA09G45810	MA_8156728g0010	Cula__CULA09G45810	Pa__MA_8156728g0010
OG0011986	CULA02G11660	MA_10101g0010	Cula__CULA02G11660	Pa__MA_10101g0010
OG0011988	CULA05G37220	MA_14836g0010	Cula__CULA05G37220	Pa__MA_14836g0010
OG0011995	CULA06G35930	MA_133281g0010	Cula__CULA06G35930	Pa__MA_133281g0010
OG0011996	CULA08G35880	MA_114043g0010	Cula__CULA08G35880	Pa__MA_114043g0010
OG0011998	CULA01G55040	MA_5075g0010	Cula__CULA01G55040	Pa__MA_5075g0010
OG0012000	CULA10G23360	MA_10394081g0010	Cula__CULA10G23360	Pa__MA_10394081g0010
OG0012001	CULA07G24020	MA_10038446g0010	Cula__CULA07G24020	Pa__MA_10038446g0010
OG0012003	CULA07G20330	MA_10434535g0010	Cula__CULA07G20330	Pa__MA_10434535g0010
OG0012004	CULA02G28560	MA_117003g0010	Cula__CULA02G28560	Pa__MA_117003g0010
OG0012006	CULA01G32980	MA_5791g0010	Cula__CULA01G32980	Pa__MA_5791g0010
OG0012007	CULA09G27620	MA_173856g0010	Cula__CULA09G27620	Pa__MA_173856g0010
OG0012010	CULA06G49160	MA_10428214g0010	Cula__CULA06G49160	Pa__MA_10428214g0010
OG0012011	CULA04G50360	MA_93555g0010	Cula__CULA04G50360	Pa__MA_93555g0010
OG0012012	CULA10G20720	MA_9405736g0010	Cula__CULA10G20720	Pa__MA_9405736g0010
OG0012014	CULA02G66810	MA_2873g0010	Cula__CULA02G66810	Pa__MA_2873g0010
OG0012016	CULA05G47770	MA_122931g0010	Cula__CULA05G47770	Pa__MA_122931g0010
OG0012018	CULA05G00110	MA_48965g0010	Cula__CULA05G00110	Pa__MA_48965g0010
OG0012020	CULA09G44330	MA_10425872g0010	Cula__CULA09G44330	Pa__MA_10425872g0010
OG0012021	CULA01G42200	MA_10429043g0010	Cula__CULA01G42200	Pa__MA_10429043g0010
OG0012025	CULA08G45360	MA_131671g0010	Cula__CULA08G45360	Pa__MA_131671g0010
OG0012027	CULA02G37330	MA_10428580g0010	Cula__CULA02G37330	Pa__MA_10428580g0010
OG0012029	CULA09G12140	MA_10432016g0010	Cula__CULA09G12140	Pa__MA_10432016g0010
OG0012031	CULA01G44160	MA_93106g0010	Cula__CULA01G44160	Pa__MA_93106g0010
OG0012033	CULA06G21570	MA_10219080g0010	Cula__CULA06G21570	Pa__MA_10219080g0010
OG0012040	CULA10G21240	MA_109119g0010	Cula__CULA10G21240	Pa__MA_109119g0010
OG0012046	CULA07G52090	MA_10261150g0010	Cula__CULA07G52090	Pa__MA_10261150g0010
OG0012054	CULA11G26430	MA_140003g0010	Cula__CULA11G26430	Pa__MA_140003g0010
OG0012055	CULA10G04060	MA_38611g0010	Cula__CULA10G04060	Pa__MA_38611g0010
OG0012064	CULA02G56330	MA_164849g0010	Cula__CULA02G56330	Pa__MA_164849g0010
OG0012066	CULA02G12510	MA_960119g0010	Cula__CULA02G12510	Pa__MA_960119g0010
OG0012067	CULA09G38370	MA_184872g0010	Cula__CULA09G38370	Pa__MA_184872g0010
OG0012069	CULA11G31550	MA_33582g0010	Cula__CULA11G31550	Pa__MA_33582g0010
OG0012072	CULA07G41020	MA_3844g0010	Cula__CULA07G41020	Pa__MA_3844g0010
OG0012074	CULA02G01440	MA_930859g0010	Cula__CULA02G01440	Pa__MA_930859g0010
OG0012076	CULA09G34780	MA_10427627g0010	Cula__CULA09G34780	Pa__MA_10427627g0010
OG0012078	CULA01G74960	MA_10113879g0010	Cula__CULA01G74960	Pa__MA_10113879g0010
OG0012080	CULA08G34950	MA_24476g0010	Cula__CULA08G34950	Pa__MA_24476g0010
OG0012081	CULA08G06540	MA_134078g0010	Cula__CULA08G06540	Pa__MA_134078g0010
OG0012082	CULA01G51560	MA_10434298g0010	Cula__CULA01G51560	Pa__MA_10434298g0010
OG0012086	CULA10G21200	MA_105216g0010	Cula__CULA10G21200	Pa__MA_105216g0010
OG0012087	CULA02G44460	MA_10435028g0010	Cula__CULA02G44460	Pa__MA_10435028g0010
OG0012088	CULA04G35760	MA_19015g0010	Cula__CULA04G35760	Pa__MA_19015g0010
OG0012090	CULA09G34450	MA_9928338g0010	Cula__CULA09G34450	Pa__MA_9928338g0010
OG0012091	CULA03G31840	MA_938669g0010	Cula__CULA03G31840	Pa__MA_938669g0010
OG0012093	CULA08G39080	MA_30034g0010	Cula__CULA08G39080	Pa__MA_30034g0010
OG0012094	CULA11G25540	MA_53991g0010	Cula__CULA11G25540	Pa__MA_53991g0010
OG0012098	CULA09G39030	MA_7193588g0010	Cula__CULA09G39030	Pa__MA_7193588g0010
OG0012099	CULA07G41960	MA_9449204g0010	Cula__CULA07G41960	Pa__MA_9449204g0010
OG0012102	CULA03G40880	MA_449338g0010	Cula__CULA03G40880	Pa__MA_449338g0010
OG0012105	CULA07G22120	MA_93206g0010	Cula__CULA07G22120	Pa__MA_93206g0010
OG0012108	CULA01G63480	MA_10436771g0010	Cula__CULA01G63480	Pa__MA_10436771g0010
OG0012109	CULA08G04530	MA_263724g0010	Cula__CULA08G04530	Pa__MA_263724g0010
OG0012117	CULA11G13460	MA_89422g0010	Cula__CULA11G13460	Pa__MA_89422g0010
OG0012118	CULA06G55860	MA_115418g0010	Cula__CULA06G55860	Pa__MA_115418g0010
OG0012119	CULA05G54810	MA_942991g0010	Cula__CULA05G54810	Pa__MA_942991g0010
OG0012120	CULA02G21480	MA_18506g0010	Cula__CULA02G21480	Pa__MA_18506g0010
OG0012121	CULA01G49780	MA_10435333g0010	Cula__CULA01G49780	Pa__MA_10435333g0010
OG0012125	CULA07G19940	MA_10426146g0010	Cula__CULA07G19940	Pa__MA_10426146g0010
OG0012126	CULA01G87730	MA_10433141g0010	Cula__CULA01G87730	Pa__MA_10433141g0010
OG0012128	CULA06G00470	MA_10433551g0010	Cula__CULA06G00470	Pa__MA_10433551g0010
OG0012130	CULA07G51550	MA_9222330g0010	Cula__CULA07G51550	Pa__MA_9222330g0010
