Orthogroup	source	C_mollissima	Liriodendron_hybrid	V_vinifera	n_Cunninghamia_lanceolata_CULA	n_Liquidambar_formosana	n_Picea_abies	n_Quercus_suber
OG0012300	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G072400	Lc__Lchi25649	Vv__XP_002279834.1	1	2	0	1
OG0012302	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G164300	Lc__Lchi21583	Vv__XP_002279143.2	1	1	1	1
OG0012303	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G228800	Lc__Lchi18522	Vv__XP_002283267.1	1	1	1	1
OG0012304	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G110300	Lc__Lchi13976	Vv__XP_010647831.1	0	1	1	2
OG0012307	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G111800	Lc__Lchi30311	Vv__XP_002274037.1	0	1	2	1
OG0012309	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G129600	Lc__Lchi08275	Vv__XP_002268271.1	1	1	0	2
OG0012312	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G108800	Lc__Lchi01790	Vv__XP_002278571.1	0	1	2	1
OG0012314	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G029900	Lc__Lchi24795	Vv__XP_002282636.1	2	1	1	0
OG0012315	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G264800	Lc__Lchi02386	Vv__XP_010660870.1	1	1	1	1
OG0012316	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G044000	Lc__Lchi04524	Vv__XP_002273600.1	0	2	1	1
OG0012317	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G069700	Lc__Lchi06302	Vv__XP_002267959.1	0	1	2	1
OG0012318	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G090400	Lc__Lchi12212	Vv__XP_002273412.2	1	1	1	1
OG0012319	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G110700	Lc__Lchi17244	Vv__XP_002273831.1	1	1	1	1
OG0012320	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G061700	Lc__Lchi04758	Vv__XP_002281013.1	1	1	1	1
OG0012321	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G194400	Lc__Lchi23493	Vv__XP_010661662.1	1	2	1	0
OG0012323	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G129400	Lc__Lchi00651	Vv__XP_002281697.1	1	1	1	1
OG0012324	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G030800	Lc__Lchi06579	Vv__XP_010664072.1	0	1	2	1
OG0012326	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G136900	Lc__Lchi22526	Vv__XP_002275953.1	1	1	1	1
OG0012330	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G197500	Lc__Lchi03066	Vv__XP_010646786.1	0	1	1	2
OG0012331	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G069900	Lc__Lchi13089	Vv__XP_003633692.1	1	1	1	1
OG0012332	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G156700	Lc__Lchi23702	Vv__XP_002269008.1	1	1	1	1
OG0012333	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G167400	Lc__Lchi02460	Vv__XP_003634223.1	1	1	1	1
OG0012334	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G019600	Lc__Lchi12362	Vv__XP_003634757.1	1	0	2	1
OG0012335	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G139600	Lc__Lchi29086	Vv__XP_002273082.1	1	1	1	1
OG0012336	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G015100	Lc__Lchi16271	Vv__XP_002283553.1	1	1	1	1
OG0012337	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G100400	Lc__Lchi16502	Vv__XP_002275006.1	1	1	1	1
OG0012338	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G068600	Lc__Lchi06416	Vv__XP_002271180.1	1	1	1	1
OG0012339	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G068700	Lc__Lchi06417	Vv__XP_002271147.1	1	1	1	1
OG0012340	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G036000	Lc__Lchi08585	Vv__XP_002277330.1	1	1	1	1
OG0012342	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G002700	Lc__Lchi16764	Vv__XP_003631808.1	1	1	1	1
OG0012343	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G005300	Lc__Lchi03415	Vv__XP_002279110.1	1	1	1	1
OG0012344	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G005800	Lc__Lchi03461	Vv__XP_019075088.1	1	1	1	1
OG0012346	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G010800	Lc__Lchi03477	Vv__XP_002276450.1	0	1	1	2
OG0012348	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G014600	Lc__Lchi09689	Vv__XP_002285742.1	0	1	1	2
OG0012350	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G023100	Lc__Lchi13167	Vv__XP_002282947.3	1	1	1	1
OG0012352	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G030400	Lc__Lchi02237	Vv__XP_002284591.1	1	0	2	1
OG0012353	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G033700	Lc__Lchi13901	Vv__XP_010664597.1	1	1	1	1
OG0012354	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G039400	Lc__Lchi23638	Vv__XP_010664636.1	1	1	1	1
OG0012355	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G039700	Lc__Lchi23628	Vv__XP_002283650.1	1	1	1	1
OG0012357	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G043600	Lc__Lchi18773	Vv__XP_002281567.2	1	1	1	1
OG0012358	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G045100	Lc__Lchi18801	Vv__XP_002281468.1	1	1	1	1
OG0012361	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G057000	Lc__Lchi29166	Vv__XP_002280655.1	1	1	1	1
OG0012363	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G067900	Lc__Lchi11201	Vv__XP_003634361.1	1	1	0	2
OG0012364	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G069200	Lc__Lchi11233	Vv__XP_002285902.1	1	1	1	1
OG0012365	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G069600	Lc__Lchi18683	Vv__XP_002285904.1	1	1	1	1
OG0012367	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G074500	Lc__Lchi12120	Vv__XP_002272226.1	1	1	1	1
OG0012368	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G074600	Lc__Lchi12119	Vv__XP_002270277.2	1	1	1	1
OG0012369	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G075200	Lc__Lchi26640	Vv__XP_002285933.1	1	1	1	1
OG0012371	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G080100	Lc__Lchi33882	Vv__XP_002273127.1	1	1	1	1
OG0012372	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G080300	Lc__Lchi11279	Vv__XP_002274365.1	1	1	1	1
OG0012373	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G080500	Lc__Lchi03366	Vv__XP_002274272.1	1	1	1	1
OG0012374	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G087700	Lc__Lchi00613	Vv__XP_002263052.1	1	1	1	1
OG0012375	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G088800	Lc__Lchi19663	Vv__XP_002281444.2	1	1	2	0
OG0012376	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G090500	Lc__Lchi19688	Vv__XP_002281957.1	1	1	1	1
OG0012377	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G096000	Lc__Lchi09633	Vv__XP_002285573.1	1	1	1	1
OG0012378	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G096100	Lc__Lchi09632	Vv__XP_010648770.1	0	1	2	1
OG0012379	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G102000	Lc__Lchi29694	Vv__XP_002283008.2	0	1	2	1
OG0012381	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G115900	Lc__Lchi25671	Vv__XP_019072270.1	3	1	0	0
OG0012384	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G131900	Lc__Lchi06496	Vv__XP_010660021.1	1	1	1	1
OG0012385	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G134300	Lc__Lchi06480	Vv__XP_002280885.1	1	1	1	1
OG0012387	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G140100	Lc__Lchi00022	Vv__XP_002269912.1	1	1	1	1
OG0012389	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G150800	Lc__Lchi33526	Vv__XP_002269211.1	1	1	1	1
OG0012391	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G159500	Lc__Lchi14004	Vv__XP_002265135.1	1	1	1	1
OG0012392	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G161400	Lc__Lchi24668	Vv__XP_002263332.1	0	2	1	1
OG0012395	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G167100	Lc__Lchi29504	Vv__XP_010661108.1	1	1	1	1
OG0012397	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G167600	Lc__Lchi27190	Vv__XP_002284191.1	1	1	1	1
OG0012398	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G168800	Lc__Lchi01008	Vv__XP_002280942.1	1	1	1	1
OG0012399	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G172400	Lc__Lchi03571	Vv__XP_002280407.1	1	1	1	1
OG0012404	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G191400	Lc__Lchi05683	Vv__XP_002283034.1	0	1	2	1
OG0012405	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G197800	Lc__Lchi10142	Vv__XP_002263956.1	1	2	1	0
OG0012406	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G199800	Lc__Lchi25002	Vv__XP_019080686.1	1	1	1	1
OG0012407	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G200400	Lc__Lchi05896	Vv__XP_002274836.2	1	1	1	1
OG0012408	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G202700	Lc__Lchi19582	Vv__XP_002270157.1	1	1	1	1
OG0012409	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G202800	Lc__Lchi05815	Vv__XP_002264144.1	1	1	1	1
OG0012410	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G209500	Lc__Lchi16802	Vv__XP_002280767.1	1	1	1	1
OG0012412	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G212100	Lc__Lchi05176	Vv__XP_002281553.1	1	1	1	1
OG0012413	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G213200	Lc__Lchi03463	Vv__XP_002282032.1	0	1	2	1
OG0012414	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G214900	Lc__Lchi00757	Vv__XP_002282308.1	1	1	1	1
OG0012415	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G215400	Lc__Lchi00734	Vv__XP_002282381.1	1	1	1	1
OG0012416	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G223400	Lc__Lchi03318	Vv__XP_002265583.1	1	0	2	1
OG0012417	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G224500	Lc__Lchi12201	Vv__XP_002278556.2	1	1	1	1
OG0012419	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G226800	Lc__Lchi07950	Vv__XP_002278111.1	1	1	1	1
OG0012422	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G237600	Lc__Lchi02364	Vv__XP_002276522.1	1	1	1	1
OG0012424	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G245700	Lc__Lchi22554	Vv__XP_002270554.1	1	1	1	1
OG0012425	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G246800	Lc__Lchi26421	Vv__XP_002273946.1	0	1	1	2
OG0012428	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G247700	Lc__Lchi20407	Vv__XP_003633767.1	1	1	1	1
OG0012429	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G260500	Lc__Lchi11687	Vv__XP_002272292.2	1	1	1	1
OG0012432	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G266800	Lc__Lchi22882	Vv__XP_002273877.1	1	1	1	1
OG0012433	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G268000	Lc__Lchi14375	Vv__XP_002277200.1	1	1	1	1
OG0012434	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G268100	Lc__Lchi14377	Vv__XP_002277258.1	1	1	0	2
OG0012435	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G275700	Lc__Lchi23340	Vv__XP_002275276.3	1	1	1	1
OG0012438	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G284400	Lc__Lchi23114	Vv__XP_002277137.1	1	1	1	1
OG0012439	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G284700	Lc__Lchi27594	Vv__XP_002282568.1	1	1	2	0
OG0012440	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G287000	Lc__Lchi16431	Vv__XP_002275669.2	1	1	1	1
OG0012441	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G293100	Lc__Lchi16081	Vv__XP_010661103.2	1	1	1	1
OG0012442	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G297300	Lc__Lchi04685	Vv__XP_002281353.1	1	1	1	1
OG0012443	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G298200	Lc__Lchi04697	Vv__XP_002281531.1	1	1	1	1
OG0012444	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G299000	Lc__Lchi04721	Vv__XP_002284876.1	1	1	1	1
OG0012447	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G315400	Lc__Lchi03313	Vv__XP_002264212.1	1	1	1	1
OG0012448	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G318600	Lc__Lchi28817	Vv__XP_002267969.1	0	1	2	1
OG0012449	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G322300	Lc__Lchi07034	Vv__XP_010662843.1	1	1	1	1
OG0012451	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G327000	Lc__Lchi20258	Vv__XP_002277066.1	1	1	1	1
OG0012452	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G328500	Lc__Lchi15634	Vv__XP_010656613.1	1	1	1	1
OG0012453	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G330300	Lc__Lchi03742	Vv__XP_002277519.1	1	1	1	1
OG0012455	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G333300	Lc__Lchi03698	Vv__XP_002273237.1	1	1	1	1
OG0012457	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G338100	Lc__Lchi03665	Vv__XP_002263171.1	1	1	1	1
OG0012458	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G343100	Lc__Lchi03228	Vv__XP_002270551.1	1	1	1	1
OG0012459	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G345700	Lc__Lchi03238	Vv__XP_002271751.1	0	2	1	1
OG0012460	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G346800	Lc__Lchi05128	Vv__XP_002271128.1	1	1	1	1
OG0012462	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G360500	Lc__Lchi18508	Vv__XP_002263809.1	1	1	1	1
OG0012464	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G369400	Lc__Lchi01977	Vv__XP_002269518.2	1	1	1	1
OG0012467	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G000500	Lc__Lchi13563	Vv__XP_002283837.1	0	2	1	1
OG0012470	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G006900	Lc__Lchi16793	Vv__XP_010649942.1	1	1	1	1
OG0012471	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G015500	Lc__Lchi03895	Vv__XP_002282361.1	1	1	1	1
OG0012472	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G016400	Lc__Lchi12036	Vv__XP_002282170.1	1	1	1	1
OG0012473	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G023900	Lc__Lchi19724	Vv__NP_001268077.1	1	1	1	1
OG0012474	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G026300	Lc__Lchi19855	Vv__XP_002277614.1	1	1	1	1
OG0012475	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G026400	Lc__Lchi19846	Vv__XP_002280269.1	1	1	1	1
OG0012476	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G026800	Lc__Lchi15505	Vv__XP_002272283.1	1	1	1	1
OG0012478	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G030000	Lc__Lchi07871	Vv__XP_002277396.2	1	1	1	1
OG0012479	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G030300	Lc__Lchi16657	Vv__XP_010649846.1	1	1	1	1
OG0012480	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G033600	Lc__Lchi14512	Vv__XP_002277039.1	1	1	1	1
OG0012481	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G037600	Lc__Lchi00474	Vv__XP_002276628.1	1	1	1	1
OG0012482	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G038400	Lc__Lchi04456	Vv__XP_002275787.1	1	1	1	1
OG0012483	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G042800	Lc__Lchi00398	Vv__XP_002272645.1	1	2	1	0
OG0012484	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G047300	Lc__Lchi13887	Vv__XP_002262991.2	1	1	1	1
OG0012485	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G051000	Lc__Lchi04626	Vv__XP_010649572.1	0	1	2	1
OG0012486	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G051200	Lc__Lchi32017	Vv__XP_002272681.1	0	1	2	1
OG0012490	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G058300	Lc__Lchi00216	Vv__XP_002276956.1	1	1	1	1
OG0012491	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G059600	Lc__Lchi06428	Vv__XP_010649520.1	2	1	1	0
OG0012492	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G062900	Lc__Lchi00152	Vv__XP_002279647.1	1	1	1	1
OG0012493	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G065800	Lc__Lchi00123	Vv__XP_002280604.1	1	2	1	0
OG0012494	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G066400	Lc__Lchi06344	Vv__XP_002262955.1	1	1	1	1
OG0012495	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G067000	Lc__Lchi06358	Vv__XP_002263820.1	0	1	1	2
OG0012498	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G074200	Lc__Lchi13348	Vv__XP_002280086.2	1	2	0	1
OG0012500	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G081000	Lc__Lchi24187	Vv__XP_002284752.1	1	1	1	1
OG0012502	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G087900	Lc__Lchi21696	Vv__XP_010650116.1	1	1	1	1
OG0012503	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G091400	Lc__Lchi12685	Vv__XP_002285452.1	1	1	1	1
OG0012506	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G097300	Lc__Lchi08261	Vv__XP_002265849.1	1	1	1	1
OG0012507	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G097500	Lc__Lchi29543	Vv__XP_002285610.1	1	1	1	1
OG0012508	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G098200	Lc__Lchi20092	Vv__XP_002285620.1	1	1	1	1
OG0012509	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G101600	Lc__Lchi08289	Vv__XP_002267189.2	1	1	1	1
OG0012513	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G114200	Lc__Lchi26151	Vv__XP_002282176.1	1	1	1	1
OG0012514	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G115600	Lc__Lchi22360	Vv__XP_002272192.1	0	1	1	2
OG0012516	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G120900	Lc__Lchi14015	Vv__XP_019076612.1	1	1	1	1
OG0012517	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G122600	Lc__Lchi02983	Vv__XP_002280295.1	1	1	1	1
OG0012518	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G127700	Lc__Lchi18460	Vv__XP_002269841.1	1	1	1	1
OG0012519	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G137100	Lc__Lchi27822	Vv__XP_010647329.1	1	2	0	1
OG0012521	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G143300	Lc__Lchi18260	Vv__NP_001290013.1	1	1	1	1
OG0012523	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G149100	Lc__Lchi13893	Vv__XP_003635231.2	0	1	2	1
OG0012526	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G153900	Lc__Lchi08098	Vv__XP_002284222.1	1	1	1	1
OG0012527	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G161400	Lc__Lchi16963	Vv__XP_002282885.1	1	1	1	1
OG0012528	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G161900	Lc__Lchi28037	Vv__XP_010652806.1	1	1	1	1
OG0012529	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G163200	Lc__Lchi02203	Vv__XP_002282485.1	1	2	1	0
OG0012534	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G171400	Lc__Lchi09005	Vv__XP_003635085.1	1	1	1	1
OG0012536	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G180300	Lc__Lchi33577	Vv__XP_010649139.1	1	1	1	1
OG0012539	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G188300	Lc__Lchi09679	Vv__XP_019074071.1	1	1	1	1
OG0012542	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G195400	Lc__Lchi09774	Vv__XP_002268717.2	1	1	1	1
OG0012543	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G201700	Lc__Lchi14056	Vv__XP_010652841.1	1	1	1	1
OG0012545	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G208300	Lc__Lchi04367	Vv__XP_002282764.2	1	1	1	1
OG0012546	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G209200	Lc__Lchi11206	Vv__XP_019074015.1	1	1	1	1
OG0012548	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G212100	Lc__Lchi23595	Vv__XP_002278598.1	1	1	1	1
OG0012549	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G220900	Lc__Lchi06730	Vv__XP_002263266.1	2	1	1	0
OG0012550	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G007800	Lc__Lchi00076	Vv__XP_010659746.1	1	1	1	1
OG0012551	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G015600	Lc__Lchi06461	Vv__XP_002278016.3	1	1	1	1
